,0
2024-06-18,1451433.5689559919
2024-06-19,1451433.5689559919
2024-06-20,1451433.5689559919
2024-06-21,1451433.5689559919
2024-06-22,1451433.5689559919
2024-06-23,1451433.5689559919
2024-06-24,1451433.5689559919
2024-06-25,1451433.5689559919
2024-06-26,1451433.5689559919
2024-06-27,1451433.5689559919
2024-06-28,1451433.5689559919
2024-06-29,1451433.5689559919
2024-06-30,1451433.5689559919
2024-07-01,1451433.5689559919
2024-07-02,1451433.5689559919
2024-07-03,1451433.5689559919
2024-07-04,1451433.5689559919
2024-07-05,1451433.5689559919
2024-07-06,1451433.5689559919
2024-07-07,1451433.5689559919
2024-07-08,1451433.5689559919
2024-07-09,1451433.5689559919
2024-07-10,1451433.5689559919
2024-07-11,1447540.898014361
2024-07-12,1451594.5110221962
2024-07-13,1455746.1219424864
2024-07-14,1461312.9115965639
2024-07-15,1492282.893412225
2024-07-16,1492254.0499923043
2024-07-17,1483203.307023304
2024-07-18,1472680.7877806714
2024-07-19,1493302.0292754103
2024-07-20,1505915.6437322015
2024-07-21,1522292.2262495377
2024-07-22,1512438.2260106774
2024-07-23,1497067.4207372412
2024-07-24,1494482.155094618
2024-07-25,1483904.5258594195
2024-07-26,1503160.224908878
2024-07-27,1499579.3434722277
2024-07-28,1497391.074108115
2024-07-29,1494716.4704568265
2024-07-30,1485657.60517956
2024-07-31,1466583.417233865
2024-08-01,1461237.2224557358
2024-08-02,1409056.7561778068
2024-08-03,1401561.25545993
2024-08-04,1383462.5871908139
2024-08-05,1370902.006562714
2024-08-06,1375975.2280439215
2024-08-07,1375975.2280439215
2024-08-08,1375975.2280439215
2024-08-09,1375975.2280439215
2024-08-10,1375424.345613844
2024-08-11,1367046.250465949
2024-08-12,1374095.8698607192
2024-08-13,1376012.4982077216
2024-08-14,1374497.7590427767
2024-08-15,1374893.8430264667
2024-08-16,1375524.0446539684
2024-08-17,1375997.5949431462
2024-08-18,1375997.5949431462
2024-08-19,1375997.5949431462
2024-08-20,1375997.5949431462
2024-08-21,1375997.5949431462
2024-08-22,1375997.5949431462
2024-08-23,1375997.5949431462
2024-08-24,1375997.5949431462
2024-08-25,1375997.5949431462
2024-08-26,1375997.5949431462
2024-08-27,1374012.522683847
2024-08-28,1370220.3319017917
2024-08-29,1365983.811552618
2024-08-30,1368458.6231575694
2024-08-31,1365002.0101915651
2024-09-01,1342241.0771475006
2024-09-02,1359422.5888325681
2024-09-03,1343140.106885551
2024-09-04,1342466.4339923856
2024-09-05,1339710.7250632881
2024-09-06,1333478.2546649333
2024-09-07,1335213.4119586123
